Datetime,Ticker,Open,High,Low,Close
2017-05-03,NIFTY BANK.NSE_IDX,22443.8,22449.0,22240.1,22282.2
2017-05-04,NIFTY BANK.NSE_IDX,22573.3,22743.7,22449.9,22729.3
2017-05-05,NIFTY BANK.NSE_IDX,22836.2,22853.6,22514.0,22587.5
2017-05-08,NIFTY BANK.NSE_IDX,22708.7,22835.2,22632.5,22754.2
2017-05-09,NIFTY BANK.NSE_IDX,22818.6,22835.3,22664.3,22710.3
2017-05-10,NIFTY BANK.NSE_IDX,22778.2,22859.4,22742.1,22848.4
2017-05-11,NIFTY BANK.NSE_IDX,22909.6,22977.8,22764.7,22773.8
2017-05-12,NIFTY BANK.NSE_IDX,22849.4,22859.2,22578.0,22692.8
2017-05-15,NIFTY BANK.NSE_IDX,22744.6,22891.7,22730.3,22803.1
2017-05-16,NIFTY BANK.NSE_IDX,22862.9,22944.1,22727.7,22934.8
2017-05-17,NIFTY BANK.NSE_IDX,22969.8,22978.2,22830.1,22919.7
2017-05-18,NIFTY BANK.NSE_IDX,22761.5,22834.6,22660.2,22673.1
2017-05-19,NIFTY BANK.NSE_IDX,22772.9,22902.3,22628.4,22815.3
2017-05-22,NIFTY BANK.NSE_IDX,22886.5,22918.3,22637.8,22670.6
2017-05-23,NIFTY BANK.NSE_IDX,22681.4,22740.4,22492.2,22580.9
2017-05-24,NIFTY BANK.NSE_IDX,22624.8,22673.4,22469.8,22538.1
2017-05-25,NIFTY BANK.NSE_IDX,22584.2,23267.8,22570.3,23150.5
2017-05-26,NIFTY BANK.NSE_IDX,23129.8,23408.3,23092.3,23307.5
2017-05-29,NIFTY BANK.NSE_IDX,23307.7,23464.0,23141.2,23147.4
2017-05-30,NIFTY BANK.NSE_IDX,23127.2,23337.2,23093.9,23317.1
2017-05-31,NIFTY BANK.NSE_IDX,23320.2,23469.4,23248.5,23451.2
2017-06-01,NIFTY BANK.NSE_IDX,23391.1,23396.2,23224.1,23317.2
2017-06-02,NIFTY BANK.NSE_IDX,23427.4,23453.3,23308.4,23358.4
2017-06-05,NIFTY BANK.NSE_IDX,23400.8,23494.7,23349.9,23475.4
2017-06-06,NIFTY BANK.NSE_IDX,23528.3,23536.1,23381.7,23419.4
2017-06-07,NIFTY BANK.NSE_IDX,23487.7,23606.2,23427.6,23585.3
2017-06-08,NIFTY BANK.NSE_IDX,23627.3,23659.1,23514.2,23518.2
2017-06-09,NIFTY BANK.NSE_IDX,23478.3,23708.7,23476.8,23698.8
2017-06-12,NIFTY BANK.NSE_IDX,23586.8,23630.1,23441.8,23475.4
2017-06-13,NIFTY BANK.NSE_IDX,23453.4,23615.2,23446.9,23452.0
2017-06-14,NIFTY BANK.NSE_IDX,23547.1,23562.8,23399.4,23497.5
2017-06-15,NIFTY BANK.NSE_IDX,23446.2,23473.3,23311.8,23394.7
2017-06-16,NIFTY BANK.NSE_IDX,23455.4,23527.7,23391.0,23487.9
2017-06-19,NIFTY BANK.NSE_IDX,23578.6,23806.7,23535.7,23707.6
2017-06-20,NIFTY BANK.NSE_IDX,23719.4,23760.3,23651.2,23676.7
2017-06-21,NIFTY BANK.NSE_IDX,23641.9,23760.8,23610.2,23687.8
2017-06-22,NIFTY BANK.NSE_IDX,23720.4,23897.8,23694.2,23710.4
2017-06-23,NIFTY BANK.NSE_IDX,23768.8,23786.5,23507.5,23543.3
2017-06-27,NIFTY BANK.NSE_IDX,23638.3,23640.1,23055.8,23210.7
2017-06-28,NIFTY BANK.NSE_IDX,23203.3,23322.6,23113.7,23259.9
2017-06-29,NIFTY BANK.NSE_IDX,23299.3,23476.0,23124.3,23211.3
2017-06-30,NIFTY BANK.NSE_IDX,23117.1,23254.1,22996.4,23239.3
2017-07-03,NIFTY BANK.NSE_IDX,23241.2,23330.1,23144.3,23287.9
2017-07-04,NIFTY BANK.NSE_IDX,23331.2,23363.1,23163.7,23207.6
2017-07-05,NIFTY BANK.NSE_IDX,23247.4,23380.3,23205.6,23358.1
2017-07-06,NIFTY BANK.NSE_IDX,23389.9,23540.2,23369.5,23460.7
2017-07-07,NIFTY BANK.NSE_IDX,23468.5,23492.6,23400.6,23432.7
2017-07-10,NIFTY BANK.NSE_IDX,23443.9,23964.8,23289.9,23647.6
2017-07-11,NIFTY BANK.NSE_IDX,23739.3,23739.3,23552.6,23554.7
2017-07-12,NIFTY BANK.NSE_IDX,23617.3,23736.6,23523.7,23720.6
2017-07-13,NIFTY BANK.NSE_IDX,23830.2,23938.0,23811.0,23864.9
2017-07-14,NIFTY BANK.NSE_IDX,23939.6,23963.7,23755.9,23941.3
2017-07-17,NIFTY BANK.NSE_IDX,23999.7,24066.1,23913.7,24025.2
2017-07-18,NIFTY BANK.NSE_IDX,23951.1,24147.4,23942.1,24015.5
2017-07-19,NIFTY BANK.NSE_IDX,24069.1,24180.8,24053.7,24160.2
2017-07-20,NIFTY BANK.NSE_IDX,24174.3,24299.6,24174.3,24220.0
2017-07-21,NIFTY BANK.NSE_IDX,24226.8,24289.3,24066.9,24278.2
2017-07-24,NIFTY BANK.NSE_IDX,24316.3,24460.6,24234.7,24419.7
2017-07-25,NIFTY BANK.NSE_IDX,24602.9,24624.7,24450.2,24515.8
2017-07-26,NIFTY BANK.NSE_IDX,24556.4,24720.9,24484.9,24678.1
2017-07-27,NIFTY BANK.NSE_IDX,24837.3,25032.3,24799.4,24908.2
2017-07-28,NIFTY BANK.NSE_IDX,24734.5,24859.8,24651.1,24811.4
2017-07-31,NIFTY BANK.NSE_IDX,24872.2,25168.1,24828.5,25101.3
2017-08-01,NIFTY BANK.NSE_IDX,25146.1,25179.5,25000.9,25150.1
2017-08-02,NIFTY BANK.NSE_IDX,25196.4,25198.8,24926.3,24957.1
2017-08-03,NIFTY BANK.NSE_IDX,24996.9,25005.2,24619.6,24638.2
2017-08-04,NIFTY BANK.NSE_IDX,24632.4,24879.7,24591.8,24836.3
2017-08-07,NIFTY BANK.NSE_IDX,24857.8,24979.3,24844.4,24897.4
2017-08-08,NIFTY BANK.NSE_IDX,24942.2,24966.1,24534.3,24607.2
2017-08-09,NIFTY BANK.NSE_IDX,24505.8,24532.4,24328.1,24360.8
2017-08-10,NIFTY BANK.NSE_IDX,24306.7,24326.9,23822.2,24280.2
2017-08-11,NIFTY BANK.NSE_IDX,23961.2,24191.2,23868.3,23974.4
2017-08-14,NIFTY BANK.NSE_IDX,24046.7,24212.2,24038.2,24108.0
2017-08-16,NIFTY BANK.NSE_IDX,24188.8,24461.2,23947.4,24444.3
2017-08-17,NIFTY BANK.NSE_IDX,24489.3,24496.2,24121.6,24262.3
2017-08-18,NIFTY BANK.NSE_IDX,24122.3,24130.2,23925.9,24073.6
2017-08-21,NIFTY BANK.NSE_IDX,24138.9,24258.9,23882.3,23915.5
2017-08-22,NIFTY BANK.NSE_IDX,24098.8,24127.4,23852.7,24005.8
2017-08-23,NIFTY BANK.NSE_IDX,24123.4,24350.0,24079.7,24283.1
2017-08-24,NIFTY BANK.NSE_IDX,24291.1,24411.1,24224.8,24322.2
2017-08-28,NIFTY BANK.NSE_IDX,24349.0,24422.4,24301.3,24367.3
2017-08-29,NIFTY BANK.NSE_IDX,24300.6,24320.9,24103.3,24119.0
2017-08-30,NIFTY BANK.NSE_IDX,24259.7,24384.1,24241.3,24319.3
2017-08-31,NIFTY BANK.NSE_IDX,24348.6,24348.6,24207.7,24298.9
2017-09-01,NIFTY BANK.NSE_IDX,24373.7,24494.3,24319.2,24410.3
2017-09-04,NIFTY BANK.NSE_IDX,24453.3,24459.3,24156.4,24214.8
2017-09-05,NIFTY BANK.NSE_IDX,24286.0,24388.1,24256.3,24307.4
2017-09-06,NIFTY BANK.NSE_IDX,24192.4,24331.3,24151.1,24290.1
2017-09-07,NIFTY BANK.NSE_IDX,24366.2,24413.1,24246.9,24289.6
2017-09-08,NIFTY BANK.NSE_IDX,24413.1,24419.3,24273.0,24355.5
2017-09-11,NIFTY BANK.NSE_IDX,24495.4,24735.3,24458.3,24680.2
2017-09-12,NIFTY BANK.NSE_IDX,24770.5,24821.3,24653.6,24796.8
2017-09-13,NIFTY BANK.NSE_IDX,24809.9,24948.8,24737.8,24830.3
2017-09-14,NIFTY BANK.NSE_IDX,24862.6,24994.3,24815.5,24926.5
2017-09-15,NIFTY BANK.NSE_IDX,24824.1,24916.8,24791.6,24844.4
2017-09-18,NIFTY BANK.NSE_IDX,24953.3,25105.3,24941.8,25039.2
2017-09-19,NIFTY BANK.NSE_IDX,25057.4,25103.4,24993.0,25037.3
2017-09-20,NIFTY BANK.NSE_IDX,24984.7,25052.6,24938.3,24951.3
2017-09-21,NIFTY BANK.NSE_IDX,24933.6,24992.5,24706.4,24817.2
2017-09-22,NIFTY BANK.NSE_IDX,24692.9,24709.7,24340.0,24368.8
2017-09-25,NIFTY BANK.NSE_IDX,24360.1,24363.8,24015.4,24169.9
2017-09-26,NIFTY BANK.NSE_IDX,24086.2,24236.9,24017.4,24179.3
2017-09-27,NIFTY BANK.NSE_IDX,24308.7,24331.8,23766.6,23823.1
2017-09-28,NIFTY BANK.NSE_IDX,23801.2,24074.2,23611.1,24016.8
2017-09-29,NIFTY BANK.NSE_IDX,24117.3,24227.4,24004.8,24029.1
2017-10-03,NIFTY BANK.NSE_IDX,24202.2,24226.8,24007.3,24102.2
2017-10-04,NIFTY BANK.NSE_IDX,24124.2,24230.4,24058.7,24095.4
2017-10-05,NIFTY BANK.NSE_IDX,24108.5,24188.3,24033.3,24064.9
2017-10-06,NIFTY BANK.NSE_IDX,24086.2,24242.1,24074.3,24203.1
2017-10-09,NIFTY BANK.NSE_IDX,24220.8,24311.1,24156.1,24253.8
2017-10-10,NIFTY BANK.NSE_IDX,24298.6,24379.8,24273.7,24328.7
2017-10-11,NIFTY BANK.NSE_IDX,24412.3,24460.3,24054.3,24054.3
2017-10-12,NIFTY BANK.NSE_IDX,24136.9,24393.4,23978.4,24354.7
2017-10-13,NIFTY BANK.NSE_IDX,24411.1,24779.8,24387.8,24658.3
2017-10-16,NIFTY BANK.NSE_IDX,24805.8,24878.7,24516.6,24708.8
2017-10-17,NIFTY BANK.NSE_IDX,24694.6,24809.2,24571.8,24633.6
2017-10-18,NIFTY BANK.NSE_IDX,24322.3,24454.7,24270.1,24329.3
2017-10-23,NIFTY BANK.NSE_IDX,24086.6,24151.0,23912.6,24134.9
2017-10-24,NIFTY BANK.NSE_IDX,24135.6,24293.3,24032.7,24214.2
2017-10-25,NIFTY BANK.NSE_IDX,25113.3,25157.8,24560.8,25059.1
2017-10-26,NIFTY BANK.NSE_IDX,24953.9,25186.1,24864.6,24968.3
2017-10-27,NIFTY BANK.NSE_IDX,24831.7,24995.7,24798.7,24848.3
2017-10-30,NIFTY BANK.NSE_IDX,24840.9,25064.8,24808.6,25008.5
2017-10-31,NIFTY BANK.NSE_IDX,25047.8,25078.7,24948.1,25047.8
2017-11-01,NIFTY BANK.NSE_IDX,25178.7,25549.3,25171.8,25499.7
2017-11-02,NIFTY BANK.NSE_IDX,25490.6,25598.8,25405.5,25418.8
2017-11-03,NIFTY BANK.NSE_IDX,25541.2,25695.5,25394.9,25638.6
2017-11-06,NIFTY BANK.NSE_IDX,25575.3,25694.6,25529.5,25562.1
2017-11-07,NIFTY BANK.NSE_IDX,25670.7,25695.8,25248.9,25295.8
2017-11-08,NIFTY BANK.NSE_IDX,25389.7,25435.6,25119.5,25225.7
2017-11-09,NIFTY BANK.NSE_IDX,25290.7,25385.2,25166.2,25345.3
2017-11-10,NIFTY BANK.NSE_IDX,25262.2,25598.6,25237.2,25512.9
2017-11-13,NIFTY BANK.NSE_IDX,25559.3,25611.6,25337.3,25366.1
2017-11-14,NIFTY BANK.NSE_IDX,25351.7,25404.8,25223.1,25275.9
2017-11-15,NIFTY BANK.NSE_IDX,25242.2,25318.1,25166.3,25233.4
2017-11-16,NIFTY BANK.NSE_IDX,25288.3,25496.1,25273.7,25487.2
2017-11-17,NIFTY BANK.NSE_IDX,25864.6,25924.9,25679.6,25688.5
2017-11-20,NIFTY BANK.NSE_IDX,25755.0,25803.2,25681.7,25761.2
2017-11-21,NIFTY BANK.NSE_IDX,25824.1,25871.1,25726.5,25743.3
2017-11-22,NIFTY BANK.NSE_IDX,25806.8,25831.9,25665.8,25761.9
2017-11-23,NIFTY BANK.NSE_IDX,25829.8,25838.6,25620.9,25743.3
2017-11-24,NIFTY BANK.NSE_IDX,25769.6,25849.0,25749.1,25793.8
2017-11-27,NIFTY BANK.NSE_IDX,25701.4,25931.8,25673.5,25924.3
2017-11-28,NIFTY BANK.NSE_IDX,25854.4,25953.5,25795.5,25835.9
2017-11-29,NIFTY BANK.NSE_IDX,25830.9,25877.8,25746.8,25768.3
2017-11-30,NIFTY BANK.NSE_IDX,25675.6,25700.8,25246.8,25343.7
2017-12-01,NIFTY BANK.NSE_IDX,25408.8,25441.3,25152.7,25196.2
2017-12-04,NIFTY BANK.NSE_IDX,25293.7,25297.2,24993.3,25135.3
2017-12-05,NIFTY BANK.NSE_IDX,25031.2,25217.7,24921.3,25180.1
2017-12-06,NIFTY BANK.NSE_IDX,25057.2,25077.4,24813.6,24853.0
2017-12-07,NIFTY BANK.NSE_IDX,24942.3,25097.3,24875.3,25071.8
2017-12-08,NIFTY BANK.NSE_IDX,25157.4,25367.7,25148.9,25340.3
2017-12-11,NIFTY BANK.NSE_IDX,25433.2,25448.8,25318.7,25400.7
2017-12-12,NIFTY BANK.NSE_IDX,25414.2,25416.2,25108.6,25119.4
2017-12-13,NIFTY BANK.NSE_IDX,25118.6,25270.8,24938.6,25025.3
2017-12-14,NIFTY BANK.NSE_IDX,25052.3,25205.9,24888.7,25163.8
2017-12-15,NIFTY BANK.NSE_IDX,25486.8,25559.1,25411.3,25451.4
2017-12-18,NIFTY BANK.NSE_IDX,25110.0,25759.9,24617.2,25604.6
2017-12-19,NIFTY BANK.NSE_IDX,25639.6,25757.9,25619.6,25731.4
2017-12-20,NIFTY BANK.NSE_IDX,25755.0,25780.1,25566.1,25576.4
2017-12-21,NIFTY BANK.NSE_IDX,25608.7,25629.9,25508.9,25516.7
2017-12-22,NIFTY BANK.NSE_IDX,25616.1,25694.5,25560.5,25624.6
2017-12-26,NIFTY BANK.NSE_IDX,25664.5,25712.9,25545.6,25674.7
2017-12-27,NIFTY BANK.NSE_IDX,25653.0,25733.2,25429.6,25432.9
2017-12-28,NIFTY BANK.NSE_IDX,25469.8,25561.9,25417.4,25424.1
2017-12-29,NIFTY BANK.NSE_IDX,25485.8,25566.4,25450.3,25533.1
2018-01-01,NIFTY BANK.NSE_IDX,25566.45,25588.0,25271.55,25271.55
2018-01-02,NIFTY BANK.NSE_IDX,25387.0,25425.5,25232.8,25319.5
2018-01-03,NIFTY BANK.NSE_IDX,25433.15,25454.9,25300.9,25326.15
2018-01-04,NIFTY BANK.NSE_IDX,25369.05,25490.35,25310.3,25478.4
2018-01-05,NIFTY BANK.NSE_IDX,25510.95,25643.35,25499.55,25620.8
2018-01-08,NIFTY BANK.NSE_IDX,25707.05,25771.5,25643.8,25671.75
2018-01-09,NIFTY BANK.NSE_IDX,25737.45,25803.8,25617.25,25688.0
2018-01-10,NIFTY BANK.NSE_IDX,25704.15,25717.6,25527.5,25596.9
2018-01-11,NIFTY BANK.NSE_IDX,25607.5,25694.65,25532.25,25659.35
2018-01-12,NIFTY BANK.NSE_IDX,25706.7,25775.15,25557.6,25724.9
2018-01-15,NIFTY BANK.NSE_IDX,25846.85,26091.8,25846.85,26054.0
2018-01-16,NIFTY BANK.NSE_IDX,26136.4,26136.4,25931.7,25969.4
2018-01-17,NIFTY BANK.NSE_IDX,25958.4,26335.85,25922.3,26330.35
2018-01-18,NIFTY BANK.NSE_IDX,26796.55,26887.65,26423.75,26561.4
2018-01-19,NIFTY BANK.NSE_IDX,26623.85,26957.85,26433.55,26893.6
2018-01-22,NIFTY BANK.NSE_IDX,26945.0,27074.9,26841.2,27034.5
2018-01-23,NIFTY BANK.NSE_IDX,27098.65,27422.05,27066.15,27382.6
2018-01-24,NIFTY BANK.NSE_IDX,27322.5,27479.25,27219.45,27418.2
2018-01-25,NIFTY BANK.NSE_IDX,27308.4,27522.85,27151.75,27381.4
2018-01-29,NIFTY BANK.NSE_IDX,27415.9,27652.05,27407.4,27475.2
2018-01-30,NIFTY BANK.NSE_IDX,27470.25,27470.25,27242.05,27268.5
2018-01-31,NIFTY BANK.NSE_IDX,27143.35,27455.75,27116.95,27392.65
2018-02-01,NIFTY BANK.NSE_IDX,27354.1,27613.5,27046.35,27189.35
2018-02-02,NIFTY BANK.NSE_IDX,27017.55,27017.55,26364.05,26368.1
2018-02-05,NIFTY BANK.NSE_IDX,25995.85,26215.1,25917.55,26147.3
2018-02-06,NIFTY BANK.NSE_IDX,25177.15,26140.6,25023.85,25905.9
2018-02-07,NIFTY BANK.NSE_IDX,26078.4,26078.4,25558.05,25619.3
2018-02-08,NIFTY BANK.NSE_IDX,25769.45,26126.4,25637.4,25929.05
2018-02-09,NIFTY BANK.NSE_IDX,25421.2,25598.3,25371.0,25494.7
2018-02-12,NIFTY BANK.NSE_IDX,25536.65,25757.85,25485.4,25723.55
2018-02-14,NIFTY BANK.NSE_IDX,25791.95,25810.25,25212.35,25253.2
2018-02-15,NIFTY BANK.NSE_IDX,25382.15,25615.15,25295.15,25442.2
2018-02-16,NIFTY BANK.NSE_IDX,25528.8,25601.0,25100.9,25183.95
2018-02-19,NIFTY BANK.NSE_IDX,25326.05,25326.05,24824.55,25096.9
2018-02-20,NIFTY BANK.NSE_IDX,25106.2,25158.1,24829.0,24837.7
2018-02-21,NIFTY BANK.NSE_IDX,24999.7,24999.7,24796.35,24924.45
2018-02-22,NIFTY BANK.NSE_IDX,24813.8,24987.05,24781.7,24948.4
2018-02-23,NIFTY BANK.NSE_IDX,24984.0,25345.15,24962.85,25318.6
2018-02-26,NIFTY BANK.NSE_IDX,25434.85,25722.15,25381.2,25652.15
2018-02-27,NIFTY BANK.NSE_IDX,25673.9,25723.55,25356.4,25383.85
2018-02-28,NIFTY BANK.NSE_IDX,25142.05,25192.95,24942.0,25111.5
2018-03-01,NIFTY BANK.NSE_IDX,25011.15,25226.05,24854.4,24866.0
2018-03-05,NIFTY BANK.NSE_IDX,24840.4,24873.05,24682.0,24800.6
2018-03-06,NIFTY BANK.NSE_IDX,24964.8,25040.25,24362.05,24382.0
2018-03-07,NIFTY BANK.NSE_IDX,24348.75,24373.4,24096.75,24161.1
2018-03-08,NIFTY BANK.NSE_IDX,24286.0,24534.5,24048.55,24479.3
2018-03-09,NIFTY BANK.NSE_IDX,24564.45,24564.75,24259.7,24290.25
2018-03-12,NIFTY BANK.NSE_IDX,24453.8,24716.05,24358.5,24679.6
2018-03-13,NIFTY BANK.NSE_IDX,24631.8,25009.65,24597.55,24732.75
2018-03-14,NIFTY BANK.NSE_IDX,24639.4,24894.3,24487.0,24862.1
2018-03-15,NIFTY BANK.NSE_IDX,24843.0,24939.85,24732.0,24745.8
2018-03-16,NIFTY BANK.NSE_IDX,24765.25,24785.35,24439.15,24544.95
2018-03-19,NIFTY BANK.NSE_IDX,24537.4,24588.05,24186.95,24239.05
2018-03-20,NIFTY BANK.NSE_IDX,24148.8,24355.65,24082.95,24227.3
2018-03-21,NIFTY BANK.NSE_IDX,24331.7,24459.75,24208.65,24259.55
2018-03-22,NIFTY BANK.NSE_IDX,24261.75,24314.4,24094.85,24097.0
2018-03-23,NIFTY BANK.NSE_IDX,23792.55,23796.3,23605.6,23652.8
2018-03-26,NIFTY BANK.NSE_IDX,23675.5,24290.65,23657.05,24270.6
2018-03-27,NIFTY BANK.NSE_IDX,24415.1,24496.95,24266.4,24435.0
2018-03-28,NIFTY BANK.NSE_IDX,24305.45,24361.0,24203.4,24306.1
2018-04-02,NIFTY BANK.NSE_IDX,24268.0,24373.4,24062.95,24334.9
2018-04-03,NIFTY BANK.NSE_IDX,24292.45,24538.0,24254.35,24500.7
2018-04-04,NIFTY BANK.NSE_IDX,24473.1,24666.3,24087.8,24106.05
2018-04-05,NIFTY BANK.NSE_IDX,24396.85,24824.9,24380.85,24790.25
2018-04-06,NIFTY BANK.NSE_IDX,24777.05,24933.6,24626.4,24811.35
2018-04-09,NIFTY BANK.NSE_IDX,24859.2,25152.85,24828.0,25074.1
2018-04-10,NIFTY BANK.NSE_IDX,25156.25,25279.9,25120.2,25227.8
2018-04-11,NIFTY BANK.NSE_IDX,25207.05,25207.05,24950.3,25095.4
2018-04-12,NIFTY BANK.NSE_IDX,25078.9,25244.8,24969.4,25165.2
2018-04-13,NIFTY BANK.NSE_IDX,25251.3,25411.3,25076.85,25231.4
2018-04-16,NIFTY BANK.NSE_IDX,25095.4,25348.55,25067.35,25338.05
2018-04-17,NIFTY BANK.NSE_IDX,25388.15,25402.55,25224.0,25347.4
2018-04-18,NIFTY BANK.NSE_IDX,25412.5,25426.75,25058.75,25118.05
2018-04-19,NIFTY BANK.NSE_IDX,25207.3,25207.3,25049.7,25152.65
2018-04-20,NIFTY BANK.NSE_IDX,25104.65,25126.8,24839.3,25009.7
2018-04-23,NIFTY BANK.NSE_IDX,25016.7,25084.15,24466.1,24986.2
2018-04-24,NIFTY BANK.NSE_IDX,24979.7,25123.45,24955.0,25052.95
2018-04-25,NIFTY BANK.NSE_IDX,24967.35,24993.4,24734.6,24805.6
2018-04-26,NIFTY BANK.NSE_IDX,24812.95,25064.0,24753.4,25017.6
2018-04-27,NIFTY BANK.NSE_IDX,25071.7,25441.5,25029.65,25418.1
2018-04-30,NIFTY BANK.NSE_IDX,25464.8,25617.5,25464.8,25546.45
2018-05-02,NIFTY BANK.NSE_IDX,25612.2,25716.75,25499.35,25579.25
2018-05-03,NIFTY BANK.NSE_IDX,25559.7,25653.45,25469.05,25603.25
2018-05-04,NIFTY BANK.NSE_IDX,25632.4,25680.4,25537.7,25644.8
2018-05-07,NIFTY BANK.NSE_IDX,25704.25,25913.5,25675.15,25895.0
2018-05-08,NIFTY BANK.NSE_IDX,26079.25,26116.25,25954.6,26090.6
2018-05-09,NIFTY BANK.NSE_IDX,25991.45,26206.5,25946.3,26155.5
2018-05-10,NIFTY BANK.NSE_IDX,26218.45,26266.4,26057.2,26062.7
2018-05-11,NIFTY BANK.NSE_IDX,26164.6,26437.25,26099.85,26408.45
2018-05-14,NIFTY BANK.NSE_IDX,26413.3,26565.4,26338.05,26447.6
2018-05-15,NIFTY BANK.NSE_IDX,26502.6,26972.05,26407.3,26444.6
2018-05-16,NIFTY BANK.NSE_IDX,26288.35,26428.35,26102.15,26201.55
2018-05-17,NIFTY BANK.NSE_IDX,26233.7,26283.55,26012.0,26095.4
2018-05-18,NIFTY BANK.NSE_IDX,26030.35,26032.0,25839.0,25928.0
2018-05-21,NIFTY BANK.NSE_IDX,26028.25,26066.75,25685.35,25760.3
2018-05-22,NIFTY BANK.NSE_IDX,25785.95,25945.65,25701.35,25808.4
2018-05-23,NIFTY BANK.NSE_IDX,25726.95,25903.9,25622.15,25634.85
2018-05-24,NIFTY BANK.NSE_IDX,25724.75,26073.1,25658.4,26065.2
2018-05-25,NIFTY BANK.NSE_IDX,26054.6,26325.55,26031.45,26294.9
2018-05-28,NIFTY BANK.NSE_IDX,26292.1,26713.65,26273.9,26585.65
2018-05-29,NIFTY BANK.NSE_IDX,26556.55,26570.95,26221.1,26237.65
2018-05-30,NIFTY BANK.NSE_IDX,26052.0,26405.45,25980.85,26336.75
2018-05-31,NIFTY BANK.NSE_IDX,26602.55,27164.55,26354.55,26874.4
2018-06-01,NIFTY BANK.NSE_IDX,26955.35,26996.8,26658.55,26676.35
2018-06-04,NIFTY BANK.NSE_IDX,27042.95,27047.55,26205.9,26265.25
2018-06-05,NIFTY BANK.NSE_IDX,26272.35,26342.4,26069.55,26263.75
2018-06-06,NIFTY BANK.NSE_IDX,26268.65,26425.2,26147.8,26373.1
2018-06-07,NIFTY BANK.NSE_IDX,26587.2,26766.95,26483.9,26523.25
2018-06-08,NIFTY BANK.NSE_IDX,26463.5,26481.0,26284.2,26447.2
2018-06-11,NIFTY BANK.NSE_IDX,26484.95,26653.0,26421.95,26457.35
2018-06-12,NIFTY BANK.NSE_IDX,26571.9,26656.45,26449.85,26635.25
2018-06-13,NIFTY BANK.NSE_IDX,26731.05,26765.45,26598.2,26643.0
2018-06-14,NIFTY BANK.NSE_IDX,26574.85,26623.25,26503.1,26540.55
2018-06-15,NIFTY BANK.NSE_IDX,26549.35,26586.4,26344.95,26406.9
2018-06-18,NIFTY BANK.NSE_IDX,26477.5,26477.5,26322.45,26416.65
2018-06-19,NIFTY BANK.NSE_IDX,26436.65,26448.1,26224.75,26265.5
2018-06-20,NIFTY BANK.NSE_IDX,26355.35,26574.75,26309.95,26568.35
2018-06-21,NIFTY BANK.NSE_IDX,26653.6,26682.95,26454.95,26513.7
2018-06-22,NIFTY BANK.NSE_IDX,26528.8,26806.55,26364.25,26761.05
2018-06-25,NIFTY BANK.NSE_IDX,26720.8,26804.9,26573.0,26607.1
2018-06-26,NIFTY BANK.NSE_IDX,26498.75,26712.6,26479.65,26586.85
2018-06-27,NIFTY BANK.NSE_IDX,26597.7,26634.3,26336.5,26429.3
2018-06-28,NIFTY BANK.NSE_IDX,26422.85,26487.85,26161.0,26312.55
2018-06-29,NIFTY BANK.NSE_IDX,26327.4,26465.0,26291.35,26360.9
2018-07-02,NIFTY BANK.NSE_IDX,26371.6,26371.6,26060.6,26214.4
2018-07-03,NIFTY BANK.NSE_IDX,26181.0,26316.1,26142.0,26221.35
2018-07-04,NIFTY BANK.NSE_IDX,26262.6,26480.5,26132.9,26424.5
2018-07-05,NIFTY BANK.NSE_IDX,26461.5,26598.45,26415.2,26500.75
2018-07-06,NIFTY BANK.NSE_IDX,26439.5,26609.85,26410.0,26503.45
